ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy05_gold.obj;13463.810546875;82.93860626220703;16583.208984375;0;24.5;0;;1.9296875;6334983;m2;519861;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13570.0712890625;103.5583267211914;16506.69140625;0;213.503662109375;0;;2.70703125;6390339;m2;516683;0;
..\..\world\expansion04\doodads\pandaren\stone_post\pa_stone_post_01.obj;13557.01953125;90.3958511352539;16493.666015625;0;186.5;0;;3.0693359375;6962933;m2;519427;0;
..\..\world\expansion04\doodads\pandaren\stone_post\pa_stone_post_01.obj;13408.8759765625;93.5324478149414;16491.126953125;0;352;0;;3.0693359375;6962930;m2;519427;0;
..\..\world\expansion04\doodads\valleyoffourwinds\cascadetreegold\vfw_cascadetreegold01.obj;13913.7080078125;115.60143280029297;16142.013671875;0;211;0;;1.169921875;6408018;m2;522485;0;
..\..\world\expansion04\doodads\turtlezone\waterfalls\tu_waterfalls_farmlands_03.obj;13828.427734375;34.03104019165039;16354.0205078125;0;351.5;0;;0.939453125;6629229;m2;531949;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_ripples.obj;13632.833984375;157.35447692871094;16123.2060546875;0;83.5;0;;0.7099609375;6598377;m2;195676;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13353.7939453125;86.58658599853516;16570.5234375;0;114.5;0;;2.5595703125;6335071;m2;516683;0;
..\..\world\expansion04\doodads\turtlezone\clouds\tu_clouds_04.obj;13848.7041015625;127.30343627929688;16298.353515625;0;344.5;0;;2.8994140625;7730739;m2;620849;0;
..\..\world\expansion04\doodads\turtlezone\clouds\tu_clouds_03.obj;13687.1982421875;201.93190002441406;16250.505859375;0;18;0;;3.9599609375;7730740;m2;530268;0;
..\..\world\expansion04\doodads\turtlezone\clouds\tu_clouds_01.obj;13789.1796875;170.6864776611328;16254.490234375;4.296038627624512;8.5;-8.354339599609375;;3.2294921875;7730742;m2;516927;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13496.0048828125;90.57950592041016;16538.0703125;0;154.5528564453125;0;;3.1240234375;6403879;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13402.86328125;85.5856704711914;16509.455078125;0;164.0528564453125;0;;3.1240234375;6403949;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13324.9013671875;81.35181427001953;16513.162109375;-3.384368896484375;337.570068359375;2.965811014175415;;1.767578125;6404072;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\clouds\tu_clouds_04.obj;13388.9765625;178.7244415283203;16246.2734375;0;36;0;;3.01953125;7730744;m2;620849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy01_gold.obj;13448.162109375;92.6153335571289;16521.814453125;0;142.5;0;;2.2998046875;6403918;m2;519853;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03_gold.obj;13572.224609375;92.88797760009766;16498.8125;7.336493015289307;235.43212890625;3.760575771331787;;1.4833984375;6399216;m2;519875;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03_gold.obj;13559.38671875;94.6302261352539;16510.0234375;-10.31011962890625;62.1612548828125;16.99649429321289;;1.4580078125;6390343;m2;519875;0;
..\..\world\expansion02\doodads\howlingfjord\fog\hfjord_fog_04.obj;13750.353515625;115.7065200805664;16086.1552734375;0;114;0;;0.2294921875;6632212;m2;195961;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03.obj;13334.3037109375;81.2165756225586;16513.13671875;0.830826997756958;351.6361083984375;0.228411003947258;;1.65234375;6404075;m2;516701;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03_gold.obj;13517.6259765625;94.79557037353516;16477.271484375;0;0;0;;2.5595703125;6399180;m2;519857;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13402.267578125;85.78001403808594;16512.09375;1.897016167640686;191.794189453125;-2.324066162109375;;1.4091796875;6403964;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13494.982421875;90.43921661376953;16540.57421875;1.897016167640686;182.294189453125;-2.324066162109375;;1.4091796875;6403894;m2;519849;0;
..\..\world\expansion04\doodads\pandaren\stone_post\pa_stone_post_01.obj;13510.5439453125;140.37559509277344;16372.873046875;0;358.5;0;;2.2099609375;6459665;m2;519427;0;
..\..\world\expansion04\doodads\pandaren\stone_post\pa_stone_post_01.obj;13413.556640625;141.3262939453125;16357.224609375;0;342;0;;2.2099609375;6962878;m2;519427;0;
..\..\world\expansion04\doodads\pandaren\stone_post\pa_stone_post_01.obj;13373.7646484375;138.841064453125;16298.7890625;0;36;0;;2.2099609375;6962929;m2;519427;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy01.obj;13406.01171875;85.29264068603516;16548.763671875;0;71;0;;2.2998046875;6404004;m2;516679;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03_gold.obj;13574.916015625;93.6025390625;16503.189453125;3.7908759117126465;168.38055419921875;1.370859980583191;;1.3505859375;6399199;m2;519875;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13560.6494140625;94.53905487060547;16508.689453125;1.3362489938735962;208.70159912109375;-3.38592529296875;;1.7119140625;6390306;m2;516703;0;
..\..\world\expansion02\doodads\howlingfjord\fog\hfjord_fog_04.obj;13831.423828125;112.64366912841797;16071.3466796875;0;79;0;;0.2294921875;6860577;m2;195961;0;
..\..\world\expansion02\doodads\howlingfjord\fog\hfjord_fog_04.obj;13840.1904296875;112.64366912841797;16033.2578125;0;79;0;;0.2294921875;6860578;m2;195961;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_ripples.obj;13850.400390625;123.36237335205078;15966.9228515625;0;20.5;0;;0.44921875;6598371;m2;195676;0;
..\..\world\expansion04\doodads\turtlezone\clouds\tu_clouds_04.obj;13648.857421875;177.2545928955078;16134.21484375;-5.6971435546875;131;0.20202943682670593;;2.4697265625;7730737;m2;620849;0;
..\..\world\expansion04\doodads\valleyoffourwinds\cascadetreegold\vfw_cascadetreegold01.obj;13789.09765625;127.44496154785156;16037.19921875;0;290.5;0;;0.8291015625;6386960;m2;522485;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13392.7265625;85.78824615478516;16518.439453125;0;4.361083984375;0;;1.419921875;6403969;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13374.87890625;87.82425689697266;16521.099609375;0;3.361083984375;0;;1.419921875;6403989;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03.obj;13572.0400390625;93.6191177368164;16501.876953125;-2.72332763671875;49.5147705078125;-2.198516845703125;;1.4130859375;6399198;m2;516701;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03_gold.obj;13573.119140625;94.46524810791016;16511.595703125;-0.62786865234375;345.595458984375;2.4709908962249756;;1.2373046875;6390344;m2;519875;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13585.5751953125;95.21598815917969;16524.49609375;-3.384368896484375;263.570068359375;2.965811014175415;;1.3271484375;6390268;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\clouds\tu_clouds_01.obj;13397.3056640625;213.93350219726562;16223.9248046875;0;50;0;;3.169921875;7730743;m2;516927;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13566.5439453125;94.7831802368164;16510.009765625;4.856314182281494;340.86016845703125;1.2908200025558472;;1.5439453125;6390307;m2;516703;0;
..\..\world\expansion04\doodads\pandaren\stone_post\pa_stone_post_01.obj;13397.9072265625;141.7579345703125;16282.0478515625;0;38;0;;1.7998046875;6962928;m2;519427;0;
..\..\world\expansion04\doodads\turtlezone\redtree\tu_redtree02.obj;13355.7275390625;189.06236267089844;16143.23046875;0;28;0;;1.1494140625;6403854;m2;516309;0;
..\..\world\expansion04\doodads\turtlezone\clouds\tu_clouds_05.obj;13580.9072265625;201.4989776611328;16254.1572265625;-8.2738037109375;320;2.7916340827941895;;3.3193359375;7730745;m2;620851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy02_gold.obj;13603.978515625;87.77484130859375;16556.787109375;0;305;0;;2.1494140625;6344912;m2;519855;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03.obj;13496.083984375;90.74261474609375;16536.560546875;2.342700958251953;109.35888671875;-5.576507568359375;;1.2431640625;6403878;m2;516701;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03.obj;13402.671875;85.49285888671875;16508.11328125;2.342700958251953;118.85888671875;-5.576507568359375;;1.2431640625;6403948;m2;516701;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03.obj;13581.083984375;95.19889068603516;16526.302734375;0;217.5574951171875;0;;1.240234375;6390274;m2;516701;0;
..\..\world\expansion04\doodads\turtlezone\redtree\tu_redtree02.obj;13534.623046875;138.6844024658203;16339.494140625;0.8913789987564087;349;7.387783050537109;;1.1298828125;6459622;m2;516309;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13572.904296875;94.5027847290039;16514.81640625;0.7460759878158569;106.12407684326172;1.3940479755401611;;1.3876953125;6390305;m2;516703;0;
..\..\world\expansion04\doodads\turtlezone\waterfalls\tu_waterfalls_pools_01.obj;13687.9052734375;123.62088012695312;16118.7861328125;10.438765525817871;101;-1.074676513671875;;0.369140625;6387101;m2;530699;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13492.865234375;90.59354400634766;16540.765625;7.4204936027526855;268.93499755859375;1.8059519529342651;;1.8251953125;6403873;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13400.2119140625;85.60977935791016;16512.630859375;7.4204936027526855;278.43499755859375;1.8059519529342651;;1.8251953125;6403943;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy04_gold.obj;13663.376953125;168.46124267578125;16060.8798828125;0;31;0;;1.3291015625;6386931;m2;519859;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13566.263671875;94.1713638305664;16503.75;-1.38873291015625;39.0455322265625;0.7559369802474976;;1.306640625;6390309;m2;516703;0;
..\..\world\expansion04\doodads\turtlezone\redtree\tu_redtree02.obj;13333.556640625;189.0602569580078;16092.0205078125;0;65.5;0;;1;6403853;m2;516309;0;
..\..\world\expansion04\doodads\pandaren\arched_gateway\pa_stone_arched_gateway.obj;13613.9365234375;184.4623565673828;16113.974609375;0;278.5;0;;2.01953125;6387094;m2;519357;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_ripples.obj;13838.8125;114.10061645507812;16037.7490234375;0;332.5;0;;0.3193359375;6598359;m2;195676;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13792.013671875;127.81912994384766;15993.728515625;-3.5428466796875;2;-6.359893798828125;;1;6386720;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13849.8896484375;118.3540267944336;16189.6484375;-3.5428466796875;330;-6.359893798828125;;1;6387266;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13684.3486328125;125.66242218017578;16153.4833984375;-3.5428466796875;273;-6.359893798828125;;1;6399222;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13876.810546875;123.28893280029297;16010.1865234375;-3.5428466796875;67;-6.359893798828125;;1;6407825;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13771.3486328125;140.04483032226562;16176.60546875;-3.5428466796875;356;-6.359893798828125;;1;6387232;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13792.5380859375;164.7164306640625;16213.9677734375;-3.5428466796875;116.5;-6.359893798828125;;1;6387319;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13864.123046875;128.0846710205078;16218.7236328125;-3.5428466796875;330;-6.359893798828125;;1;6387335;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13804.1416015625;133.91641235351562;16195.357421875;-3.5428466796875;321.5;-6.359893798828125;;1;6387248;m2;516279;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04.obj;13729.8564453125;132.7407989501953;16191.0498046875;-3.5428466796875;354;-6.359893798828125;;1;6399242;m2;516279;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_ripples.obj;13838.845703125;114.10061645507812;16041.669921875;0;155;0;;0.3193359375;6598360;m2;195676;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree07.obj;13354.9873046875;256.5686950683594;16210.4990234375;0;112;0;;1;6502996;m2;514920;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13783.7861328125;155.17758178710938;16208.2490234375;0;99;0;;1.0498046875;6387320;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13875.474609375;138.41384887695312;15999.8173828125;0;49.5;0;;1.0498046875;6407737;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13739.3818359375;126.28656768798828;16186.740234375;0;336.5;0;;1.0498046875;6387215;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13780.716796875;142.1809844970703;16171.966796875;0;338.5;0;;1.0498046875;6387233;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13816.5634765625;123.07003021240234;16196.2578125;0;304;0;;1.0498046875;6387249;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13860.3447265625;117.88773345947266;16189.587890625;0;312.5;0;;1.0498046875;6387267;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13689.8720703125;122.62834930419922;16166.5859375;0;263.5;0;;1.0498046875;6399223;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13874.578125;113.4758071899414;16218.6611328125;0;312.5;0;;1.0498046875;6408076;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13800.84765625;130.1162872314453;15988.13671875;0;344.5;0;;1.0498046875;6386726;m2;519851;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo04_gold.obj;13758.248046875;132.5326690673828;16010.701171875;0;353;0;;1.0498046875;6386836;m2;519851;0;
..\..\world\expansion04\doodads\pandaren\arched_gateway\pa_stone_arched_gateway_02.obj;13483.353515625;91.28079223632812;16497.205078125;0;359.5;0;;3.419921875;6399173;m2;519618;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03.obj;13407.826171875;86.84651184082031;16517.33203125;5.230506896972656;57.05804443359375;-0.14508056640625;;1.0341796875;6403947;m2;516701;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03.obj;13747.873046875;126.11477661132812;16018.759765625;4.306430816650391;84.5;-7.523590087890625;;0.8291015625;6386837;m2;516277;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03.obj;13750.05859375;117.32498168945312;16184.65234375;4.306430816650391;352;-7.523590087890625;;0.8291015625;6387217;m2;516277;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03.obj;13791.314453125;122.93411254882812;16169.5078125;4.306430816650391;354;-7.523590087890625;;0.8291015625;6387236;m2;516277;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03.obj;13826.05078125;121.26419067382812;16199.916015625;4.306430816650391;319.5;-7.523590087890625;;0.8291015625;6387251;m2;516277;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03.obj;13870.947265625;111.29808807373047;16192.021484375;4.306430816650391;328;-7.523590087890625;;0.8291015625;6408035;m2;516277;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03.obj;13776.2880859375;147.9376678466797;16200.3671875;4.306430816650391;114.5;-7.523590087890625;;0.8291015625;6387322;m2;516277;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03.obj;13694.990234375;136.4660186767578;16176.1865234375;4.306430816650391;279;-7.523590087890625;;0.8291015625;6399232;m2;516277;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03.obj;13878.0322265625;143.3795928955078;15993.853515625;4.306430816650391;65;-7.523590087890625;;0.8291015625;6407739;m2;516277;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03.obj;13449.2255859375;92.28308868408203;16523.888671875;0;69.5;0;;1;6403923;m2;516701;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy04_gold.obj;13685.6953125;156.9743194580078;16047.427734375;0;9.5;0;;1.3291015625;6386939;m2;519859;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13875.9892578125;121.00818634033203;16011.712890625;0;51;0;;1.1494140625;6407826;m2;516683;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13803.3193359375;135.4087677001953;16193.8603515625;0;319.5;0;;1.1494140625;6387250;m2;516683;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13848.4755859375;118.3747329711914;16188.646484375;0;328;0;;1.1494140625;6387268;m2;516683;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13862.708984375;131.2334747314453;16217.7216796875;0;328;0;;1.1494140625;6387336;m2;516683;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13685.7333984375;127.04869079589844;16149.8271484375;-2.364959716796875;219;4.111815452575684;;1.08984375;6399224;m2;516683;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13371.361328125;87.54141998291016;16520.994140625;-4.81134033203125;145.78509521484375;-1.5369873046875;;1.5087890625;6403990;m2;519871;0;
..\..\world\expansion04\doodads\pandaren\stone_walls\pa_stone_walls_02.obj;13533.265625;93.83338165283203;16496.720703125;0;187.5;0;;2.5791015625;6962932;m2;519361;0;
..\..\world\expansion04\doodads\pandaren\stone_walls\pa_stone_walls_02.obj;13577.75;94.14509582519531;16490.99609375;0;187.5;0;;2.5791015625;6966977;m2;519361;0;
..\..\world\expansion04\doodads\pandaren\stone_walls\pa_stone_walls_02.obj;13432.6376953125;96.97322082519531;16494.115234375;0;353;0;;2.5791015625;6399171;m2;519361;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13327.80078125;121.77085876464844;16367.544921875;0;320.5;0;;1.109375;6776901;m2;514496;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13774.2490234375;142.4099578857422;16172.7841796875;1.179203987121582;354.5;3.822234869003296;;1.5;6387241;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13787.7724609375;158.7169952392578;16213.4091796875;1.179203987121582;115;3.822234869003296;;1.5;6387326;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13732.888671875;130.9341583251953;16187.3310546875;1.179203987121582;352.5;3.822234869003296;;1.5;6399245;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13812.7900390625;121.47879028320312;16196.2998046875;1.179203987121582;320;3.822234869003296;;1.5;6387254;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13853.564453125;115.15460968017578;16189.2705078125;1.179203987121582;328.5;3.822234869003296;;1.5;6387271;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13687.4091796875;120.35858917236328;16160.5498046875;1.179203987121582;279.5;3.822234869003296;;1.5;6399227;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13874.1416015625;124.1215591430664;16006.19921875;1.179203987121582;65.5;3.822234869003296;;1.5;6407829;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13868.40625;123.4896011352539;16216.55859375;1.179203987121582;328.5;3.822234869003296;;1.5;6408082;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13389.2080078125;85.86662292480469;16518.39453125;-2.95684814453125;146.78509521484375;-0.506988525390625;;1.5087890625;6403970;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13793.1650390625;164.5053253173828;16215.583984375;0;114.5;0;;1.1494140625;6387321;m2;516683;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13786.57421875;127.1102294921875;15992.68359375;0.5868093967437744;347;2.98423433303833;;0.7998046875;6386719;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13871.341796875;120.16702270507812;16004.271484375;0.586808979511261;52;2.984234094619751;;0.7998046875;6407824;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13801.650390625;135.181396484375;16190.630859375;0.586808979511261;306.5;2.984234094619751;;0.7998046875;6387247;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13845.8310546875;116.66645050048828;16185.8798828125;0.586808979511261;315;2.984234094619751;;0.7998046875;6387265;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13793.841796875;163.42630004882812;16219.3515625;0.586808979511261;101.5;2.984234094619751;;0.7998046875;6387318;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13860.064453125;132.7799530029297;16214.9521484375;0.586808979511261;315;2.984234094619751;;0.7998046875;6387334;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13766.046875;127.9405517578125;16174.99609375;0.586808979511261;341;2.984234094619751;;0.7998046875;6387222;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo03_gold.obj;13729.771484375;130.6898956298828;16185.5771484375;0.586808979511261;339;2.984234094619751;;0.7998046875;6399241;m2;519849;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13574.0107421875;94.18626403808594;16507.306640625;0;175.103759765625;0;;1.513671875;6399186;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree07.obj;13760.8837890625;126.33924865722656;16278.6416015625;0;59;0;;0.7998046875;6634100;m2;514920;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree07.obj;13482.8984375;140.8382568359375;16345.8115234375;0;245;0;;0.8193359375;6459599;m2;514920;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree04.obj;13348.796875;142.1985626220703;16407.541015625;0;290.5;0;;1;6776883;m2;514502;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree07.obj;13680.1064453125;109.95922088623047;16374.4267578125;5.788203716278076;130;0.704761266708374;;0.7294921875;6634120;m2;514920;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13683.46875;127.27818298339844;16316.8623046875;4.275457382202148;45;-1.9926146268844604;;1.2890625;6634113;m2;514500;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_ripples.obj;13724.6103515625;116.7989273071289;16130.8798828125;0;6.5;0;;0.2998046875;6598375;m2;195676;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_ripples.obj;13726.740234375;116.7952880859375;16134.7197265625;0;186.5;0;;0.2998046875;6598376;m2;195676;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboocanopy03.obj;13824.423828125;131.9373779296875;16205.037109375;5.193334102630615;319.5;-4.24609375;;1.01953125;6387328;m2;516683;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree04.obj;13541.875;184.0395050048828;16002.3798828125;0;161;0;;1;6386833;m2;514502;0;
