ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite07.obj;13060.1650390625;219.591064453125;16074.3427734375;7.045609474182129;198.5;-2.570892333984375;;0.8896484375;6639043;m2;530145;0;
..\..\world\expansion04\doodads\turtlezone\clouds\tu_clouds_05.obj;12812.64453125;247.68017578125;16256.3203125;0;154;0;;2.609375;7730755;m2;620851;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04_gold.obj;13219.810546875;83.03575897216797;16515.08203125;0.4258151650428772;0;-0.2620849609375;;0.9296875;6404311;m2;519877;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk03_gold.obj;13216.998046875;82.85438537597656;16519.708984375;0;0;0;;0.859375;6404312;m2;519875;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite07.obj;12997.6806640625;203.02976989746094;16103.46484375;0;311.5;0;;0.8291015625;6536699;m2;530145;0;
..\..\world\expansion04\doodads\turtlezone\redtree\tu_redtree02.obj;12949.396484375;208.38284301757812;16013.9677734375;0;12.5;0;;0.9599609375;6559508;m2;516309;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree08.obj;13133.609375;120.22367095947266;16290.7373046875;0;344;0;;1;6615951;m2;514951;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13327.80078125;121.77085876464844;16367.544921875;0;320.5;0;;1.109375;6776901;m2;514496;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree04.obj;13006.6787109375;129.94473266601562;16440.98828125;-2.022735595703125;75;0.6391674280166626;;1.0595703125;6776843;m2;514502;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13091.1572265625;79.45293426513672;16535.32421875;0;104.60372924804688;0;;1.513671875;6404222;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite04.obj;12815.447265625;226.9530029296875;16265.474609375;0;115;0;;1;6537838;m2;530141;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite02.obj;13155.2451171875;300.63201904296875;16145.4267578125;-21.468292236328125;20.5;2.551218032836914;;0.8994140625;6636395;m2;530137;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree04.obj;13348.796875;142.1985626220703;16407.541015625;0;290.5;0;;1;6776883;m2;514502;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13222.6484375;82.90042877197266;16518.275390625;5.909049987792969;22;1.1537920236587524;;1.419921875;6337317;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree08.obj;13330.365234375;106.0356216430664;16454.658203125;3.173543691635132;326.5;-1.08563232421875;;0.8095703125;6776877;m2;514951;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13243.9052734375;82.49735260009766;16482.689453125;-4.466278076171875;332.5;-6.43719482421875;;1;6343622;m2;516703;0;
..\..\world\expansion04\doodads\valleyoffourwinds\pinetree\vfw_pinetree03.obj;12881.603515625;197.41360473632812;16152.5673828125;0;0;0;;1;6527059;m2;519502;0;
..\..\world\expansion04\doodads\valleyoffourwinds\pinetree\vfw_pinetree03.obj;12954.0654296875;199.2593536376953;16406.78515625;0;0;0;;1;6527070;m2;519502;0;
..\..\world\expansion04\doodads\valleyoffourwinds\pinetree\vfw_pinetree03.obj;12891.19140625;198.42762756347656;16406.029296875;0;349.5;0;;1;6527071;m2;519502;0;
..\..\world\expansion04\doodads\valleyoffourwinds\pinetree\vfw_pinetree03.obj;12964.9248046875;210.8452911376953;16062.154296875;0;347;0;;1;6527083;m2;519502;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12803.052734375;240.01866149902344;16148.8759765625;0;59;0;;1;6535419;m2;530135;0;
..\..\world\expansion04\doodads\pandaren\kite\pa_kite_03.obj;12857.1484375;227.69796752929688;16044.400390625;0;84.5;0;;1;6527079;m2;524268;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13333.083984375;81.29547119140625;16517.673828125;0;141.15545654296875;0;;1.3935546875;6404093;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite04.obj;12809.74609375;230.62367248535156;16134.7529296875;-4.419464111328125;17;1.6487758159637451;;0.939453125;6537828;m2;530141;0;
..\..\world\expansion04\doodads\pandaren\kite\pa_kite_02.obj;12961.080078125;233.92755126953125;16034.4521484375;0;29.5;0;;1;6527078;m2;523286;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13088.83984375;125.6800537109375;16347.951171875;0;22;0;;1.19921875;6776825;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree07.obj;13230.5263671875;117.84013366699219;16350.2685546875;2.9930386543273926;356.5;1.0206468105316162;;0.8994140625;6615947;m2;514920;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite04.obj;13137.1806640625;252.6798858642578;16151.638671875;0;315.5;0;;0.8994140625;6636371;m2;530141;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite07.obj;12934.5341796875;212.4756622314453;16434.9453125;6.310845851898193;163.5;-0.545928955078125;;0.7392578125;6539542;m2;530145;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12850.623046875;210.67771911621094;16255.7490234375;0;145.5;0;;0.9599609375;6537831;m2;530135;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13333.4287109375;81.2918701171875;16515.205078125;0;93.6881103515625;0;;0.912109375;6404076;m2;516703;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;13087.0859375;226.63223266601562;16018.3330078125;2.5881941318511963;248;3.2095561027526855;;0.919921875;6639065;m2;530135;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite02.obj;13061.5517578125;201.8818359375;16055.4384765625;-11.661865234375;241.5;0.034557998180389404;;0.76953125;6639056;m2;530137;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13237.84375;83.8624038696289;16488.94921875;0.34501200914382935;325;-2.77947998046875;;0.8798828125;6343623;m2;516703;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13020.7353515625;134.33743286132812;16478;0;133;0;;0.919921875;6776834;m2;514496;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12851.9609375;227.50363159179688;16268.3623046875;0;127;0;;0.8994140625;6537833;m2;530135;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13225.546875;97.7313003540039;16361.4697265625;1.619239330291748;357.5;2.716259241104126;;1;6615945;m2;514496;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo01.obj;13213.861328125;83.57014465332031;16522.48046875;1.599410057067871;212;-4.289703369140625;;1.0595703125;6337318;m2;516273;0;
..\..\world\expansion04\doodads\pandaren\arches\pa_arch_01.obj;12794.572265625;196.7395477294922;16220.9140625;0;273;0;;2.4697265625;6530703;m2;529406;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite04.obj;12901.61328125;223.4489288330078;16448.220703125;-3.614654302597046;128.5;3.766193151473999;;0.8095703125;6539545;m2;530141;0;
..\..\world\expansion04\doodads\turtlezone\redtree\tu_redtree03.obj;12849.044921875;209.4242706298828;16009.6328125;-3.26007080078125;15;-3.445556640625;;1.259765625;6559509;m2;516365;0;
..\..\world\expansion04\doodads\pandaren\kite_lamp\pa_kite_lamp_01.obj;12922.208984375;208.9799346923828;16060.646484375;0;42;0;;1;6527080;m2;525038;0;
..\..\world\expansion04\doodads\pandaren\kite_lamp\pa_kite_lamp_01.obj;12891.84375;206.0869598388672;16049.494140625;0;90.5;0;;1;6527081;m2;525038;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite07.obj;12811.484375;232.6504669189453;16014.7392578125;4.466532230377197;22.5;-2.24212646484375;;0.6591796875;6537727;m2;530145;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo01.obj;13234.037109375;84.3611068725586;16490.30859375;-4.661224365234375;158.5;-1.876983642578125;;1.0791015625;6343627;m2;516273;0;
..\..\world\expansion04\doodads\turtlezone\bamboo\tu_bamboo02.obj;13216.703125;82.70609283447266;16516.8828125;4.977158069610596;311.5;-0.477386474609375;;1.169921875;6337314;m2;516275;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite03.obj;12779.76171875;228.2320098876953;16170.685546875;0;42.5;0;;1.099609375;6537830;m2;530139;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13234.8583984375;84.0246353149414;16486.470703125;0.34501200914382935;338.5;-2.77947998046875;;0.83984375;6343619;m2;516703;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree03.obj;13305.771484375;149.1868438720703;16316.5517578125;7.128994941711426;292;-2.285552978515625;;1;6615953;m2;514500;0;
..\..\world\expansion04\doodads\turtlezone\redtree\tu_redtree02.obj;13335.7724609375;189.22865295410156;16138.837890625;0;117;0;;0.6396484375;6403855;m2;516309;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13327.5283203125;81.56082916259766;16520.044921875;-5.102752685546875;156.19122314453125;1.721021056175232;;0.8203125;6404077;m2;516703;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12800.2578125;248.6458282470703;16090.0048828125;0;97;0;;0.919921875;6536696;m2;530135;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12896.41796875;222.2702178955078;16447.193359375;0;206;0;;0.83984375;6539543;m2;530135;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree08.obj;13301.7080078125;257.8795471191406;16179.2822265625;5.293510437011719;185;-2.529541015625;;0.7998046875;6502997;m2;514951;0;
..\..\world\expansion03\doodads\abyssalmaw\coral\abyssal_fish01.obj;13076.912109375;75.4513931274414;16441.869140625;-0.76177978515625;56;-15.489349365234375;;2.919921875;6347569;m2;309067;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree08.obj;13135.7392578125;106.8378677368164;16321.982421875;8.742671966552734;350;-4.687957763671875;;0.7197265625;6615948;m2;514951;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite03.obj;13040.9609375;222.4964141845703;16087.591796875;0;235;0;;1.01953125;6639044;m2;530139;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree01.obj;13213.708984375;110.61990356445312;16339.294921875;4.606324672698975;323;-0.6512451171875;;0.7998046875;6615946;m2;514496;0;
..\..\world\expansion03\doodads\abyssalmaw\coral\abyssal_fish01.obj;13196.63671875;72.84793853759766;16399.396484375;2.1793198585510254;330.5;3.936157464981079;;2.919921875;6348119;m2;309067;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13087.2900390625;79.73249816894531;16532.81640625;0;111.508056640625;0;;1.14453125;6404225;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12821.7353515625;206.3887939453125;16148.4892578125;-1.754730224609375;16;-5.115753173828125;;0.8193359375;6536687;m2;530135;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13312.4609375;215.9481964111328;16006.9677734375;22.571992874145508;133.5;-19.3883056640625;;1.349609375;6274733;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_05.obj;13302.2783203125;83.3304214477539;16462.208984375;-17.39837646484375;274.898681640625;4.507814407348633;;2.439453125;7315247;m2;516399;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13324.650390625;81.70352935791016;16519.296875;-0.756988525390625;219.95782470703125;-5.650390625;;1.103515625;6404073;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_01.obj;13257.005859375;102.8348388671875;16340.556640625;0;296.5;0;;2.669921875;7315242;m2;516391;0;
..\..\world\expansion04\doodads\turtlezone\redtree_roots\tu_redtree_roots_02.obj;13336.93359375;189.04446411132812;16092.5498046875;-8.299041748046875;111.5;12.525839805603027;;1.4296875;6403858;m2;521702;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01_gold.obj;13089.0771484375;79.87479400634766;16526.693359375;-1.529296875;305.5943908691406;4.462203025817871;;1.080078125;6404227;m2;519871;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12810.80078125;204.9938201904297;16252.5654296875;0;176;0;;0.869140625;6537837;m2;530135;0;
..\..\world\expansion03\doodads\abyssalmaw\coral\abyssal_fish02.obj;13051.923828125;105.74678802490234;16286.5478515625;-0.467864990234375;289.5;-0.176361083984375;;2.869140625;6756140;m2;309911;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk04.obj;13085.22265625;80.45157623291016;16520.751953125;7.515058517456055;153.46575927734375;0.1547349989414215;;0.7548828125;6404220;m2;516703;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite02.obj;13197.787109375;298.0609436035156;16076.693359375;-21.468292236328125;37;2.551217794418335;;0.6796875;6636384;m2;530137;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_03.obj;13311.783203125;88.3575210571289;16454.837890625;-4.563507080078125;231.5;-7.186492919921875;;2.19921875;6776814;m2;516395;0;
..\..\world\expansion04\doodads\pandaren\shrine_large\pa_shrine_large_01.obj;13324.943359375;186.6859893798828;16115.865234375;0;85;0;;4.6396484375;6403851;m2;524568;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite02.obj;12871.69921875;214.943603515625;16429.904296875;-7.792022705078125;201;-5.66796875;;0.6396484375;6539544;m2;530137;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12814.39453125;233.4951171875;15998.1640625;0;83;0;;0.8291015625;6537726;m2;530135;0;
..\..\world\expansion04\doodads\turtlezone\mountaintreewhite\tu_mountaintreewhite01.obj;12797.64453125;227.9623260498047;16061.130859375;0;98.5;0;;0.8193359375;6536692;m2;530135;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13179.0146484375;78.9200210571289;16518.892578125;4.170504093170166;10;-6.67181396484375;;1;6404202;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_04.obj;13284.6845703125;88.3182373046875;16453.57421875;-10.0673828125;198.5;3.897458076477051;;0.9697265625;6622693;m2;516397;0;
..\..\world\expansion04\doodads\turtlezone\rocks\tu_flatrocks_02.obj;13126.298828125;237.3015899658203;16149.693359375;-1.113189697265625;71;6.000901222229004;;2.4697265625;6636032;m2;516393;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13175.8203125;78.7480239868164;16517.509765625;8.858305931091309;331.5;-0.174407958984375;;1;6404201;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13302.1064453125;213.8622589111328;15997.7490234375;16.46786117553711;115.5;-15.45281982421875;;1.2099609375;6274734;m2;514506;0;
..\..\world\expansion03\doodads\abyssalmaw\coral\abyssal_fish01.obj;13193.9091796875;105.19583892822266;16252.740234375;-3.892913818359375;346.5;0.30854907631874084;;2.8095703125;6756046;m2;309067;0;
..\..\world\expansion03\doodads\abyssalmaw\coral\abyssal_fish01.obj;13119.40625;105.5453872680664;16264.451171875;0;259;0;;2.8896484375;6756182;m2;309067;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk02.obj;13243.853515625;82.58717346191406;16484.177734375;1.2387166023254395;328;3.8033645153045654;;1;6343624;m2;516699;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13318.658203125;210.16748046875;15993.9091796875;18.128536224365234;108.5;-25.43310546875;;1.2099609375;6274732;m2;514506;0;
..\..\world\expansion04\doodads\turtlezone\bambootrunk\tu_bambootrunk01.obj;13236.7724609375;84.01592254638672;16488.0703125;0.013346999883651733;299.5;2.0615100860595703;;1;6343625;m2;516697;0;
..\..\world\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree06.obj;13289.361328125;224.5216827392578;16011.0498046875;-45.72808837890625;5.5;-13.115081787109375;;1.4091796875;6274735;m2;514506;0;
